#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
133.5 145.424 126.082 170.066 344.379
133.6 151.738 162.771 169.996 307.689
133.7 158.522 195.869 170.994 274.591
133.8 165.568 222.136 173.127 248.324
133.9 172.753 239 176.262 231.46
134 180 244.811 180 225.649
134.1 7.24652 239 3.73772 231.46
134.2 14.432 222.136 6.87295 248.324
134.3 21.4777 195.869 9.00627 274.591
134.4 28.2623 162.771 10.0042 307.689
134.5 34.5762 126.082 9.93421 344.379
134.6 40.0193 89.3921 8.96608 381.068
134.7 43.7342 56.294 7.30053 414.166
134.8 43.5758 30.0273 5.13356 440.433
134.9 33.2411 13.163 2.64506 457.297
135 4.66657e-12 7.35196 2.91574e-13 463.108
135.1 146.759 13.163 177.355 457.297
135.2 136.424 30.0273 174.866 440.433
135.3 136.266 56.294 172.699 414.166
135.4 139.981 89.3921 171.034 381.068
135.5 145.424 126.082 170.066 344.379
135.6 151.738 162.771 169.996 307.689
135.7 158.522 195.869 170.994 274.591
135.8 165.568 222.136 173.127 248.324
135.9 172.753 239 176.262 231.46
136 2.71772e-13 244.811 1.44059e-13 225.649
136.1 7.24652 239 3.73772 231.46
136.2 14.432 222.136 6.87295 248.324
136.3 21.4777 195.869 9.00627 274.591
136.4 28.2623 162.771 10.0042 307.689
136.5 34.5762 126.082 9.93421 344.379
136.6 40.0193 89.3921 8.96608 381.068
136.7 43.7342 56.294 7.30053 414.166
136.8 43.5758 30.0273 5.13356 440.433
136.9 33.2411 13.163 2.64506 457.297
137 180 7.35196 180 463.108
137.1 146.759 13.163 177.355 457.297
137.2 136.424 30.0273 174.866 440.433
137.3 136.266 56.294 172.699 414.166
137.4 139.981 89.3921 171.034 381.068
137.5 145.424 126.082 170.066 344.379
137.6 151.738 162.771 169.996 307.689
137.7 158.522 195.869 170.994 274.591
137.8 165.568 222.136 173.127 248.324
137.9 172.753 239 176.262 231.46
138 180 244.811 180 225.649
138.1 7.24652 239 3.73772 231.46
138.2 14.432 222.136 6.87295 248.324
138.3 21.4777 195.869 9.00627 274.591
138.4 28.2623 162.771 10.0042 307.689
138.5 34.5762 126.082 9.93421 344.379
138.6 40.0193 89.3921 8.96608 381.068
138.7 43.7342 56.294 7.30053 414.166
138.8 43.5758 30.0273 5.13356 440.433
138.9 33.2411 13.163 2.64506 457.297
139 2.79961e-12 7.35196 1.74924e-13 463.108
139.1 146.759 13.163 177.355 457.297
139.2 136.424 30.0273 174.866 440.433
139.3 136.266 56.294 172.699 414.166
139.4 139.981 89.3921 171.034 381.068
139.5 145.424 126.082 170.066 344.379
139.6 151.738 162.771 169.996 307.689
139.7 158.522 195.869 170.994 274.591
139.8 165.568 222.136 173.127 248.324
139.9 172.753 239 176.262 231.46
140 180 244.811 180 225.649
140.1 7.24652 239 3.73772 231.46
140.2 14.432 222.136 6.87295 248.324
140.3 21.4777 195.869 9.00627 274.591
140.4 28.2623 162.771 10.0042 307.689
140.5 34.5762 126.082 9.93421 344.379
140.6 40.0193 89.3921 8.96608 381.068
140.7 43.7342 56.294 7.30053 414.166
140.8 43.5758 30.0273 5.13356 440.433
140.9 33.2411 13.163 2.64506 457.297
141 5.73336e-12 7.35196 3.58229e-13 463.108
141.1 146.759 13.163 177.355 457.297
141.2 136.424 30.0273 174.866 440.433
141.3 136.266 56.294 172.699 414.166
141.4 139.981 89.3921 171.034 381.068
141.5 145.424 126.082 170.066 344.379
141.6 151.738 162.771 169.996 307.689
141.7 158.522 195.869 170.994 274.591
141.8 165.568 222.136 173.127 248.324
141.9 172.753 239 176.262 231.46
142 9.0686e-14 244.811 4.80702e-14 225.649
142.1 7.24652 239 3.73772 231.46
142.2 14.432 222.136 6.87295 248.324
142.3 21.4777 195.869 9.00627 274.591
142.4 28.2623 162.771 10.0042 307.689
142.5 34.5762 126.082 9.93421 344.379
142.6 40.0193 89.3921 8.96608 381.068
142.7 43.7342 56.294 7.30053 414.166
142.8 43.5758 30.0273 5.13356 440.433
142.9 33.2411 13.163 2.64506 457.297
143 9.32641e-13 7.35196 5.82728e-14 463.108
143.1 146.759 13.163 177.355 457.297
143.2 136.424 30.0273 174.866 440.433
143.3 136.266 56.294 172.699 414.166
143.4 139.981 89.3921 171.034 381.068
143.5 145.424 126.082 170.066 344.379
143.6 151.738 162.771 169.996 307.689
143.7 158.522 195.869 170.994 274.591
143.8 165.568 222.136 173.127 248.324
143.9 172.753 239 176.262 231.46
144 180 244.811 180 225.649
144.1 7.24652 239 3.73772 231.46
144.2 14.432 222.136 6.87295 248.324
144.3 21.4777 195.869 9.00627 274.591
144.4 28.2623 162.771 10.0042 307.689
144.5 34.5762 126.082 9.93421 344.379
144.6 40.0193 89.3921 8.96608 381.068
144.7 43.7342 56.294 7.30053 414.166
144.8 43.5758 30.0273 5.13356 440.433
144.9 33.2411 13.163 2.64506 457.297
145 3.8664e-12 7.35196 2.41578e-13 463.108
145.1 146.759 13.163 177.355 457.297
145.2 136.424 30.0273 174.866 440.433
145.3 136.266 56.294 172.699 414.166
145.4 139.981 89.3921 171.034 381.068
145.5 145.424 126.082 170.066 344.379
145.6 151.738 162.771 169.996 307.689
145.7 158.522 195.869 170.994 274.591
145.8 165.568 222.136 173.127 248.324
145.9 172.753 239 176.262 231.46
146 180 244.811 180 225.649
146.1 7.24652 239 3.73772 231.46
146.2 14.432 222.136 6.87295 248.324
146.3 21.4777 195.869 9.00627 274.591
146.4 28.2623 162.771 10.0042 307.689
146.5 34.5762 126.082 9.93421 344.379
146.6 40.0193 89.3921 8.96608 381.068
146.7 43.7342 56.294 7.30053 414.166
146.8 43.5758 30.0273 5.13356 440.433
146.9 33.2411 13.163 2.64506 457.297
147 180 7.35196 180 463.108
147.1 146.759 13.163 177.355 457.297
147.2 136.424 30.0273 174.866 440.433
147.3 136.266 56.294 172.699 414.166
147.4 139.981 89.3921 171.034 381.068
147.5 145.424 126.082 170.066 344.379
147.6 151.738 162.771 169.996 307.689
147.7 158.522 195.869 170.994 274.591
147.8 165.568 222.136 173.127 248.324
147.9 172.753 239 176.262 231.46
148 180 244.811 180 225.649
148.1 7.24652 239 3.73772 231.46
148.2 14.432 222.136 6.87295 248.324
148.3 21.4777 195.869 9.00627 274.591
148.4 28.2623 162.771 10.0042 307.689
148.5 34.5762 126.082 9.93421 344.379
148.6 40.0193 89.3921 8.96608 381.068
148.7 43.7342 56.294 7.30053 414.166
148.8 43.5758 30.0273 5.13356 440.433
148.9 33.2411 13.163 2.64506 457.297
149 1.99943e-12 7.35196 1.24927e-13 463.108
149.1 146.759 13.163 177.355 457.297
149.2 136.424 30.0273 174.866 440.433
149.3 136.266 56.294 172.699 414.166
149.4 139.981 89.3921 171.034 381.068
149.5 145.424 126.082 170.066 344.379
149.6 151.738 162.771 169.996 307.689
149.7 158.522 195.869 170.994 274.591
149.8 165.568 222.136 173.127 248.324
149.9 172.753 239 176.262 231.46
150 180 244.811 180 225.649
150.1 7.24652 239 3.73772 231.46
150.2 14.432 222.136 6.87295 248.324
150.3 21.4777 195.869 9.00627 274.591
150.4 28.2623 162.771 10.0042 307.689
150.5 34.5762 126.082 9.93421 344.379
150.6 40.0193 89.3921 8.96608 381.068
150.7 43.7342 56.294 7.30053 414.166
150.8 43.5758 30.0273 5.13356 440.433
150.9 33.2411 13.163 2.64506 457.297
151 4.93319e-12 7.35196 3.08233e-13 463.108
151.1 146.759 13.163 177.355 457.297
151.2 136.424 30.0273 174.866 440.433
151.3 136.266 56.294 172.699 414.166
151.4 139.981 89.3921 171.034 381.068
151.5 145.424 126.082 170.066 344.379
151.6 151.738 162.771 169.996 307.689
151.7 158.522 195.869 170.994 274.591
151.8 165.568 222.136 173.127 248.324
151.9 172.753 239 176.262 231.46
152 180 244.811 180 225.649
152.1 7.24652 239 3.73772 231.46
152.2 14.432 222.136 6.87295 248.324
152.3 21.4777 195.869 9.00627 274.591
152.4 28.2623 162.771 10.0042 307.689
152.5 34.5762 126.082 9.93421 344.379
152.6 40.0193 89.3921 8.96608 381.068
152.7 43.7342 56.294 7.30053 414.166
152.8 43.5758 30.0273 5.13356 440.433
152.9 33.2411 13.163 2.64506 457.297
153 1.32464e-13 7.35196 8.27657e-15 463.108
153.1 146.759 13.163 177.355 457.297
153.2 136.424 30.0273 174.866 440.433
153.3 136.266 56.294 172.699 414.166
153.4 139.981 89.3921 171.034 381.068
153.5 145.424 126.082 170.066 344.379
153.6 151.738 162.771 169.996 307.689
153.7 158.522 195.869 170.994 274.591
153.8 165.568 222.136 173.127 248.324
153.9 172.753 239 176.262 231.46
154 180 244.811 180 225.649
154.1 7.24652 239 3.73772 231.46
154.2 14.432 222.136 6.87295 248.324
154.3 21.4777 195.869 9.00627 274.591
154.4 28.2623 162.771 10.0042 307.689
154.5 34.5762 126.082 9.93421 344.379
154.6 40.0193 89.3921 8.96608 381.068
154.7 43.7342 56.294 7.30053 414.166
154.8 43.5758 30.0273 5.13356 440.433
154.9 33.2411 13.163 2.64506 457.297
155 3.06622e-12 7.35196 1.91582e-13 463.108
155.1 146.759 13.163 177.355 457.297
155.2 136.424 30.0273 174.866 440.433
155.3 136.266 56.294 172.699 414.166
155.4 139.981 89.3921 171.034 381.068
155.5 145.424 126.082 170.066 344.379
155.6 151.738 162.771 169.996 307.689
155.7 158.522 195.869 170.994 274.591
155.8 165.568 222.136 173.127 248.324
155.9 172.753 239 176.262 231.46
156 180 244.811 180 225.649
156.1 7.24652 239 3.73772 231.46
156.2 14.432 222.136 6.87295 248.324
156.3 21.4777 195.869 9.00627 274.591
156.4 28.2623 162.771 10.0042 307.689
156.5 34.5762 126.082 9.93421 344.379
156.6 40.0193 89.3921 8.96608 381.068
156.7 43.7342 56.294 7.30053 414.166
156.8 43.5758 30.0273 5.13356 440.433
156.9 33.2411 13.163 2.64506 457.297
157 5.99998e-12 7.35196 3.74887e-13 463.108
157.1 146.759 13.163 177.355 457.297
157.2 136.424 30.0273 174.866 440.433
157.3 136.266 56.294 172.699 414.166
157.4 139.981 89.3921 171.034 381.068
157.5 145.424 126.082 170.066 344.379
157.6 151.738 162.771 169.996 307.689
157.7 158.522 195.869 170.994 274.591
157.8 165.568 222.136 173.127 248.324
157.9 172.753 239 176.262 231.46
158 4.54288e-14 244.811 2.40806e-14 225.649
158.1 7.24652 239 3.73772 231.46
158.2 14.432 222.136 6.87295 248.324
158.3 21.4777 195.869 9.00627 274.591
158.4 28.2623 162.771 10.0042 307.689
158.5 34.5762 126.082 9.93421 344.379
158.6 40.0193 89.3921 8.96608 381.068
158.7 43.7342 56.294 7.30053 414.166
158.8 43.5758 30.0273 5.13356 440.433
158.9 33.2411 13.163 2.64506 457.297
159 1.19925e-12 7.35196 7.49312e-14 463.108
159.1 146.759 13.163 177.355 457.297
159.2 136.424 30.0273 174.866 440.433
159.3 136.266 56.294 172.699 414.166
159.4 139.981 89.3921 171.034 381.068
159.5 145.424 126.082 170.066 344.379
159.6 151.738 162.771 169.996 307.689
159.7 158.522 195.869 170.994 274.591
159.8 165.568 222.136 173.127 248.324
159.9 172.753 239 176.262 231.46
160 180 244.811 180 225.649
160.1 7.24652 239 3.73772 231.46
160.2 14.432 222.136 6.87295 248.324
160.3 21.4777 195.869 9.00627 274.591
160.4 28.2623 162.771 10.0042 307.689
160.5 34.5762 126.082 9.93421 344.379
160.6 40.0193 89.3921 8.96608 381.068
160.7 43.7342 56.294 7.30053 414.166
160.8 43.5758 30.0273 5.13356 440.433
160.9 33.2411 13.163 2.64506 457.297
161 4.13301e-12 7.35196 2.58237e-13 463.108
161.1 146.759 13.163 177.355 457.297
161.2 136.424 30.0273 174.866 440.433
161.3 136.266 56.294 172.699 414.166
161.4 139.981 89.3921 171.034 381.068
161.5 145.424 126.082 170.066 344.379
161.6 151.738 162.771 169.996 307.689
161.7 158.522 195.869 170.994 274.591
161.8 165.568 222.136 173.127 248.324
161.9 172.753 239 176.262 231.46
162 180 244.811 180 225.649
162.1 7.24652 239 3.73772 231.46
162.2 14.432 222.136 6.87295 248.324
162.3 21.4777 195.869 9.00627 274.591
162.4 28.2623 162.771 10.0042 307.689
162.5 34.5762 126.082 9.93421 344.379
162.6 40.0193 89.3921 8.96608 381.068
162.7 43.7342 56.294 7.30053 414.166
162.8 43.5758 30.0273 5.13356 440.433
162.9 33.2411 13.163 2.64506 457.297
163 7.06677e-12 7.35196 4.41542e-13 463.108
163.1 146.759 13.163 177.355 457.297
163.2 136.424 30.0273 174.866 440.433
163.3 136.266 56.294 172.699 414.166
163.4 139.981 89.3921 171.034 381.068
163.5 145.424 126.082 170.066 344.379
163.6 151.738 162.771 169.996 307.689
163.7 158.522 195.869 170.994 274.591
163.8 165.568 222.136 173.127 248.324
163.9 172.753 239 176.262 231.46
164 180 244.811 180 225.649
164.1 7.24652 239 3.73772 231.46
164.2 14.432 222.136 6.87295 248.324
164.3 21.4777 195.869 9.00627 274.591
164.4 28.2623 162.771 10.0042 307.689
164.5 34.5762 126.082 9.93421 344.379
164.6 40.0193 89.3921 8.96608 381.068
164.7 43.7342 56.294 7.30053 414.166
164.8 43.5758 30.0273 5.13356 440.433
164.9 33.2411 13.163 2.64506 457.297
165 1.00005e-11 7.35196 6.24847e-13 463.108
165.1 146.759 13.163 177.355 457.297
165.2 136.424 30.0273 174.866 440.433
165.3 136.266 56.294 172.699 414.166
165.4 139.981 89.3921 171.034 381.068
165.5 145.424 126.082 170.066 344.379
165.6 151.738 162.771 169.996 307.689
165.7 158.522 195.869 170.994 274.591
165.8 165.568 222.136 173.127 248.324
165.9 172.753 239 176.262 231.46
166 6.79259e-13 244.811 3.60057e-13 225.649
166.1 7.24652 239 3.73772 231.46
166.2 14.432 222.136 6.87295 248.324
166.3 21.4777 195.869 9.00627 274.591
166.4 28.2623 162.771 10.0042 307.689
166.5 34.5762 126.082 9.93421 344.379
166.6 40.0193 89.3921 8.96608 381.068
166.7 43.7342 56.294 7.30053 414.166
166.8 43.5758 30.0273 5.13356 440.433
166.9 33.2411 13.163 2.64506 457.297
167 180 7.35196 180 463.108
167.1 146.759 13.163 177.355 457.297
167.2 136.424 30.0273 174.866 440.433
167.3 136.266 56.294 172.699 414.166
167.4 139.981 89.3921 171.034 381.068
167.5 145.424 126.082 170.066 344.379
167.6 151.738 162.771 169.996 307.689
167.7 158.522 195.869 170.994 274.591
167.8 165.568 222.136 173.127 248.324
167.9 172.753 239 176.262 231.46
168 1.81258e-13 244.811 9.60798e-14 225.649
168.1 7.24652 239 3.73772 231.46
168.2 14.432 222.136 6.87295 248.324
168.3 21.4777 195.869 9.00627 274.591
168.4 28.2623 162.771 10.0042 307.689
168.5 34.5762 126.082 9.93421 344.379
168.6 40.0193 89.3921 8.96608 381.068
168.7 43.7342 56.294 7.30053 414.166
168.8 43.5758 30.0273 5.13356 440.433
168.9 33.2411 13.163 2.64506 457.297
169 3.99078e-13 7.35196 2.4935e-14 463.108
169.1 146.759 13.163 177.355 457.297
169.2 136.424 30.0273 174.866 440.433
169.3 136.266 56.294 172.699 414.166
169.4 139.981 89.3921 171.034 381.068
169.5 145.424 126.082 170.066 344.379
169.6 151.738 162.771 169.996 307.689
169.7 158.522 195.869 170.994 274.591
169.8 165.568 222.136 173.127 248.324
169.9 172.753 239 176.262 231.46
170 180 244.811 180 225.649
170.1 7.24652 239 3.73772 231.46
170.2 14.432 222.136 6.87295 248.324
170.3 21.4777 195.869 9.00627 274.591
170.4 28.2623 162.771 10.0042 307.689
170.5 34.5762 126.082 9.93421 344.379
170.6 40.0193 89.3921 8.96608 381.068
170.7 43.7342 56.294 7.30053 414.166
170.8 43.5758 30.0273 5.13356 440.433
170.9 33.2411 13.163 2.64506 457.297
171 3.33283e-12 7.35196 2.0824e-13 463.108
171.1 146.759 13.163 177.355 457.297
171.2 136.424 30.0273 174.866 440.433
171.3 136.266 56.294 172.699 414.166
171.4 139.981 89.3921 171.034 381.068
171.5 145.424 126.082 170.066 344.379
171.6 151.738 162.771 169.996 307.689
171.7 158.522 195.869 170.994 274.591
171.8 165.568 222.136 173.127 248.324
171.9 172.753 239 176.262 231.46
172 180 244.811 180 225.649
172.1 7.24652 239 3.73772 231.46
172.2 14.432 222.136 6.87295 248.324
172.3 21.4777 195.869 9.00627 274.591
172.4 28.2623 162.771 10.0042 307.689
172.5 34.5762 126.082 9.93421 344.379
172.6 40.0193 89.3921 8.96608 381.068
172.7 43.7342 56.294 7.30053 414.166
172.8 43.5758 30.0273 5.13356 440.433
172.9 33.2411 13.163 2.64506 457.297
173 6.26659e-12 7.35196 3.91546e-13 463.108
173.1 146.759 13.163 177.355 457.297
173.2 136.424 30.0273 174.866 440.433
173.3 136.266 56.294 172.699 414.166
173.4 139.981 89.3921 171.034 381.068
173.5 145.424 126.082 170.066 344.379
173.6 151.738 162.771 169.996 307.689
173.7 158.522 195.869 170.994 274.591
173.8 165.568 222.136 173.127 248.324
173.9 172.753 239 176.262 231.46
174 180 244.811 180 225.649
174.1 7.24652 239 3.73772 231.46
174.2 14.432 222.136 6.87295 248.324
174.3 21.4777 195.869 9.00627 274.591
174.4 28.2623 162.771 10.0042 307.689
174.5 34.5762 126.082 9.93421 344.379
174.6 40.0193 89.3921 8.96608 381.068
174.7 43.7342 56.294 7.30053 414.166
174.8 43.5758 30.0273 5.13356 440.433
174.9 33.2411 13.163 2.64506 457.297
175 9.20035e-12 7.35196 5.74851e-13 463.108
175.1 146.759 13.163 177.355 457.297
175.2 136.424 30.0273 174.866 440.433
175.3 136.266 56.294 172.699 414.166
175.4 139.981 89.3921 171.034 381.068
175.5 145.424 126.082 170.066 344.379
175.6 151.738 162.771 169.996 307.689
175.7 158.522 195.869 170.994 274.591
175.8 165.568 222.136 173.127 248.324
175.9 172.753 239 176.262 231.46
176 180 244.811 180 225.649
176.1 7.24652 239 3.73772 231.46
176.2 14.432 222.136 6.87295 248.324
176.3 21.4777 195.869 9.00627 274.591
176.4 28.2623 162.771 10.0042 307.689
176.5 34.5762 126.082 9.93421 344.379
176.6 40.0193 89.3921 8.96608 381.068
176.7 43.7342 56.294 7.30053 414.166
176.8 43.5758 30.0273 5.13356 440.433
176.9 33.2411 13.163 2.64506 457.297
177 180 7.35196 180 463.108
177.1 146.759 13.163 177.355 457.297
177.2 136.424 30.0273 174.866 440.433
177.3 136.266 56.294 172.699 414.166
177.4 139.981 89.3921 171.034 381.068
177.5 145.424 126.082 170.066 344.379
177.6 151.738 162.771 169.996 307.689
177.7 158.522 195.869 170.994 274.591
177.8 165.568 222.136 173.127 248.324
177.9 172.753 239 176.262 231.46
178 3.17086e-13 244.811 1.68079e-13 225.649
178.1 7.24652 239 3.73772 231.46
178.2 14.432 222.136 6.87295 248.324
178.3 21.4777 195.869 9.00627 274.591
178.4 28.2623 162.771 10.0042 307.689
178.5 34.5762 126.082 9.93421 344.379
178.6 40.0193 89.3921 8.96608 381.068
178.7 43.7342 56.294 7.30053 414.166
178.8 43.5758 30.0273 5.13356 440.433
178.9 33.2411 13.163 2.64506 457.297
179 180 7.35196 180 463.108
179.1 146.759 13.163 177.355 457.297
179.2 136.424 30.0273 174.866 440.433
179.3 136.266 56.294 172.699 414.166
179.4 139.981 89.3921 171.034 381.068
179.5 145.424 126.082 170.066 344.379
179.6 151.738 162.771 169.996 307.689
179.7 158.522 195.869 170.994 274.591
179.8 165.568 222.136 173.127 248.324
179.9 172.753 239 176.262 231.46
180 180 244.811 180 225.649
