#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
131.5 144.755 128.296 169.811 344.864
131.6 151.249 165.938 169.724 307.222
131.7 158.179 199.895 170.734 273.265
131.8 165.349 226.843 172.918 246.317
131.9 172.647 244.145 176.144 229.015
132 180 250.107 180 223.053
132.1 7.35319 244.145 3.85599 229.015
132.2 14.651 226.843 7.08222 246.317
132.3 21.8212 199.895 9.26602 273.265
132.4 28.7513 165.938 10.2759 307.222
132.5 35.2449 128.296 10.1886 344.864
132.6 40.9237 90.6545 9.18413 382.506
132.7 44.9673 56.6975 7.4708 416.463
132.8 45.2774 29.749 5.24968 443.411
132.9 35.3365 12.447 2.70379 460.713
133 1.89302e-12 6.48516 1.10658e-13 466.675
133.1 144.664 12.447 177.296 460.713
133.2 134.723 29.749 174.75 443.411
133.3 135.033 56.6975 172.529 416.463
133.4 139.076 90.6545 170.816 382.506
133.5 144.755 128.296 169.811 344.864
133.6 151.249 165.938 169.724 307.222
133.7 158.179 199.895 170.734 273.265
133.8 165.349 226.843 172.918 246.317
133.9 172.647 244.145 176.144 229.015
134 180 250.107 180 223.053
134.1 7.35319 244.145 3.85599 229.015
134.2 14.651 226.843 7.08222 246.317
134.3 21.8212 199.895 9.26602 273.265
134.4 28.7513 165.938 10.2759 307.222
134.5 35.2449 128.296 10.1886 344.864
134.6 40.9237 90.6545 9.18413 382.506
134.7 44.9673 56.6975 7.4708 416.463
134.8 45.2774 29.749 5.24968 443.411
134.9 35.3365 12.447 2.70379 460.713
135 5.09801e-12 6.48516 2.98008e-13 466.675
135.1 144.664 12.447 177.296 460.713
135.2 134.723 29.749 174.75 443.411
135.3 135.033 56.6975 172.529 416.463
135.4 139.076 90.6545 170.816 382.506
135.5 144.755 128.296 169.811 344.864
135.6 151.249 165.938 169.724 307.222
135.7 158.179 199.895 170.734 273.265
135.8 165.349 226.843 172.918 246.317
135.9 172.647 244.145 176.144 229.015
136 2.75733e-13 250.107 1.48682e-13 223.053
136.1 7.35319 244.145 3.85599 229.015
136.2 14.651 226.843 7.08222 246.317
136.3 21.8212 199.895 9.26602 273.265
136.4 28.7513 165.938 10.2759 307.222
136.5 35.2449 128.296 10.1886 344.864
136.6 40.9237 90.6545 9.18413 382.506
136.7 44.9673 56.6975 7.4708 416.463
136.8 45.2774 29.749 5.24968 443.411
136.9 35.3365 12.447 2.70379 460.713
137 180 6.48516 180 466.675
137.1 144.664 12.447 177.296 460.713
137.2 134.723 29.749 174.75 443.411
137.3 135.033 56.6975 172.529 416.463
137.4 139.076 90.6545 170.816 382.506
137.5 144.755 128.296 169.811 344.864
137.6 151.249 165.938 169.724 307.222
137.7 158.179 199.895 170.734 273.265
137.8 165.349 226.843 172.918 246.317
137.9 172.647 244.145 176.144 229.015
138 180 250.107 180 223.053
138.1 7.35319 244.145 3.85599 229.015
138.2 14.651 226.843 7.08222 246.317
138.3 21.8212 199.895 9.26602 273.265
138.4 28.7513 165.938 10.2759 307.222
138.5 35.2449 128.296 10.1886 344.864
138.6 40.9237 90.6545 9.18413 382.506
138.7 44.9673 56.6975 7.4708 416.463
138.8 45.2774 29.749 5.24968 443.411
138.9 35.3365 12.447 2.70379 460.713
139 3.05844e-12 6.48516 1.78784e-13 466.675
139.1 144.664 12.447 177.296 460.713
139.2 134.723 29.749 174.75 443.411
139.3 135.033 56.6975 172.529 416.463
139.4 139.076 90.6545 170.816 382.506
139.5 144.755 128.296 169.811 344.864
139.6 151.249 165.938 169.724 307.222
139.7 158.179 199.895 170.734 273.265
139.8 165.349 226.843 172.918 246.317
139.9 172.647 244.145 176.144 229.015
140 180 250.107 180 223.053
140.1 7.35319 244.145 3.85599 229.015
140.2 14.651 226.843 7.08222 246.317
140.3 21.8212 199.895 9.26602 273.265
140.4 28.7513 165.938 10.2759 307.222
140.5 35.2449 128.296 10.1886 344.864
140.6 40.9237 90.6545 9.18413 382.506
140.7 44.9673 56.6975 7.4708 416.463
140.8 45.2774 29.749 5.24968 443.411
140.9 35.3365 12.447 2.70379 460.713
141 6.26343e-12 6.48516 3.66134e-13 466.675
141.1 144.664 12.447 177.296 460.713
141.2 134.723 29.749 174.75 443.411
141.3 135.033 56.6975 172.529 416.463
141.4 139.076 90.6545 170.816 382.506
141.5 144.755 128.296 169.811 344.864
141.6 151.249 165.938 169.724 307.222
141.7 158.179 199.895 170.734 273.265
141.8 165.349 226.843 172.918 246.317
141.9 172.647 244.145 176.144 229.015
142 9.20077e-14 250.107 4.96128e-14 223.053
142.1 7.35319 244.145 3.85599 229.015
142.2 14.651 226.843 7.08222 246.317
142.3 21.8212 199.895 9.26602 273.265
142.4 28.7513 165.938 10.2759 307.222
142.5 35.2449 128.296 10.1886 344.864
142.6 40.9237 90.6545 9.18413 382.506
142.7 44.9673 56.6975 7.4708 416.463
142.8 45.2774 29.749 5.24968 443.411
142.9 35.3365 12.447 2.70379 460.713
143 1.01887e-12 6.48516 5.95587e-14 466.675
143.1 144.664 12.447 177.296 460.713
143.2 134.723 29.749 174.75 443.411
143.3 135.033 56.6975 172.529 416.463
143.4 139.076 90.6545 170.816 382.506
143.5 144.755 128.296 169.811 344.864
143.6 151.249 165.938 169.724 307.222
143.7 158.179 199.895 170.734 273.265
143.8 165.349 226.843 172.918 246.317
143.9 172.647 244.145 176.144 229.015
144 180 250.107 180 223.053
144.1 7.35319 244.145 3.85599 229.015
144.2 14.651 226.843 7.08222 246.317
144.3 21.8212 199.895 9.26602 273.265
144.4 28.7513 165.938 10.2759 307.222
144.5 35.2449 128.296 10.1886 344.864
144.6 40.9237 90.6545 9.18413 382.506
144.7 44.9673 56.6975 7.4708 416.463
144.8 45.2774 29.749 5.24968 443.411
144.9 35.3365 12.447 2.70379 460.713
145 4.22386e-12 6.48516 2.46909e-13 466.675
145.1 144.664 12.447 177.296 460.713
145.2 134.723 29.749 174.75 443.411
145.3 135.033 56.6975 172.529 416.463
145.4 139.076 90.6545 170.816 382.506
145.5 144.755 128.296 169.811 344.864
145.6 151.249 165.938 169.724 307.222
145.7 158.179 199.895 170.734 273.265
145.8 165.349 226.843 172.918 246.317
145.9 172.647 244.145 176.144 229.015
146 180 250.107 180 223.053
146.1 7.35319 244.145 3.85599 229.015
146.2 14.651 226.843 7.08222 246.317
146.3 21.8212 199.895 9.26602 273.265
146.4 28.7513 165.938 10.2759 307.222
146.5 35.2449 128.296 10.1886 344.864
146.6 40.9237 90.6545 9.18413 382.506
146.7 44.9673 56.6975 7.4708 416.463
146.8 45.2774 29.749 5.24968 443.411
146.9 35.3365 12.447 2.70379 460.713
147 180 6.48516 180 466.675
147.1 144.664 12.447 177.296 460.713
147.2 134.723 29.749 174.75 443.411
147.3 135.033 56.6975 172.529 416.463
147.4 139.076 90.6545 170.816 382.506
147.5 144.755 128.296 169.811 344.864
147.6 151.249 165.938 169.724 307.222
147.7 158.179 199.895 170.734 273.265
147.8 165.349 226.843 172.918 246.317
147.9 172.647 244.145 176.144 229.015
148 180 250.107 180 223.053
148.1 7.35319 244.145 3.85599 229.015
148.2 14.651 226.843 7.08222 246.317
148.3 21.8212 199.895 9.26602 273.265
148.4 28.7513 165.938 10.2759 307.222
148.5 35.2449 128.296 10.1886 344.864
148.6 40.9237 90.6545 9.18413 382.506
148.7 44.9673 56.6975 7.4708 416.463
148.8 45.2774 29.749 5.24968 443.411
148.9 35.3365 12.447 2.70379 460.713
149 2.18428e-12 6.48516 1.27684e-13 466.675
149.1 144.664 12.447 177.296 460.713
149.2 134.723 29.749 174.75 443.411
149.3 135.033 56.6975 172.529 416.463
149.4 139.076 90.6545 170.816 382.506
149.5 144.755 128.296 169.811 344.864
149.6 151.249 165.938 169.724 307.222
149.7 158.179 199.895 170.734 273.265
149.8 165.349 226.843 172.918 246.317
149.9 172.647 244.145 176.144 229.015
150 180 250.107 180 223.053
150.1 7.35319 244.145 3.85599 229.015
150.2 14.651 226.843 7.08222 246.317
150.3 21.8212 199.895 9.26602 273.265
150.4 28.7513 165.938 10.2759 307.222
150.5 35.2449 128.296 10.1886 344.864
150.6 40.9237 90.6545 9.18413 382.506
150.7 44.9673 56.6975 7.4708 416.463
150.8 45.2774 29.749 5.24968 443.411
150.9 35.3365 12.447 2.70379 460.713
151 5.38928e-12 6.48516 3.15034e-13 466.675
151.1 144.664 12.447 177.296 460.713
151.2 134.723 29.749 174.75 443.411
151.3 135.033 56.6975 172.529 416.463
151.4 139.076 90.6545 170.816 382.506
151.5 144.755 128.296 169.811 344.864
151.6 151.249 165.938 169.724 307.222
151.7 158.179 199.895 170.734 273.265
151.8 165.349 226.843 172.918 246.317
151.9 172.647 244.145 176.144 229.015
152 180 250.107 180 223.053
152.1 7.35319 244.145 3.85599 229.015
152.2 14.651 226.843 7.08222 246.317
152.3 21.8212 199.895 9.26602 273.265
152.4 28.7513 165.938 10.2759 307.222
152.5 35.2449 128.296 10.1886 344.864
152.6 40.9237 90.6545 9.18413 382.506
152.7 44.9673 56.6975 7.4708 416.463
152.8 45.2774 29.749 5.24968 443.411
152.9 35.3365 12.447 2.70379 460.713
153 1.44711e-13 6.48516 8.45921e-15 466.675
153.1 144.664 12.447 177.296 460.713
153.2 134.723 29.749 174.75 443.411
153.3 135.033 56.6975 172.529 416.463
153.4 139.076 90.6545 170.816 382.506
153.5 144.755 128.296 169.811 344.864
153.6 151.249 165.938 169.724 307.222
153.7 158.179 199.895 170.734 273.265
153.8 165.349 226.843 172.918 246.317
153.9 172.647 244.145 176.144 229.015
154 180 250.107 180 223.053
154.1 7.35319 244.145 3.85599 229.015
154.2 14.651 226.843 7.08222 246.317
154.3 21.8212 199.895 9.26602 273.265
154.4 28.7513 165.938 10.2759 307.222
154.5 35.2449 128.296 10.1886 344.864
154.6 40.9237 90.6545 9.18413 382.506
154.7 44.9673 56.6975 7.4708 416.463
154.8 45.2774 29.749 5.24968 443.411
154.9 35.3365 12.447 2.70379 460.713
155 3.3497e-12 6.48516 1.9581e-13 466.675
155.1 144.664 12.447 177.296 460.713
155.2 134.723 29.749 174.75 443.411
155.3 135.033 56.6975 172.529 416.463
155.4 139.076 90.6545 170.816 382.506
155.5 144.755 128.296 169.811 344.864
155.6 151.249 165.938 169.724 307.222
155.7 158.179 199.895 170.734 273.265
155.8 165.349 226.843 172.918 246.317
155.9 172.647 244.145 176.144 229.015
156 180 250.107 180 223.053
156.1 7.35319 244.145 3.85599 229.015
156.2 14.651 226.843 7.08222 246.317
156.3 21.8212 199.895 9.26602 273.265
156.4 28.7513 165.938 10.2759 307.222
156.5 35.2449 128.296 10.1886 344.864
156.6 40.9237 90.6545 9.18413 382.506
156.7 44.9673 56.6975 7.4708 416.463
156.8 45.2774 29.749 5.24968 443.411
156.9 35.3365 12.447 2.70379 460.713
157 6.55469e-12 6.48516 3.8316e-13 466.675
157.1 144.664 12.447 177.296 460.713
157.2 134.723 29.749 174.75 443.411
157.3 135.033 56.6975 172.529 416.463
157.4 139.076 90.6545 170.816 382.506
157.5 144.755 128.296 169.811 344.864
157.6 151.249 165.938 169.724 307.222
157.7 158.179 199.895 170.734 273.265
157.8 165.349 226.843 172.918 246.317
157.9 172.647 244.145 176.144 229.015
158 4.60909e-14 250.107 2.48533e-14 223.053
158.1 7.35319 244.145 3.85599 229.015
158.2 14.651 226.843 7.08222 246.317
158.3 21.8212 199.895 9.26602 273.265
158.4 28.7513 165.938 10.2759 307.222
158.5 35.2449 128.296 10.1886 344.864
158.6 40.9237 90.6545 9.18413 382.506
158.7 44.9673 56.6975 7.4708 416.463
158.8 45.2774 29.749 5.24968 443.411
158.9 35.3365 12.447 2.70379 460.713
159 1.31013e-12 6.48516 7.65846e-14 466.675
159.1 144.664 12.447 177.296 460.713
159.2 134.723 29.749 174.75 443.411
159.3 135.033 56.6975 172.529 416.463
159.4 139.076 90.6545 170.816 382.506
159.5 144.755 128.296 169.811 344.864
159.6 151.249 165.938 169.724 307.222
159.7 158.179 199.895 170.734 273.265
159.8 165.349 226.843 172.918 246.317
159.9 172.647 244.145 176.144 229.015
160 180 250.107 180 223.053
160.1 7.35319 244.145 3.85599 229.015
160.2 14.651 226.843 7.08222 246.317
160.3 21.8212 199.895 9.26602 273.265
160.4 28.7513 165.938 10.2759 307.222
160.5 35.2449 128.296 10.1886 344.864
160.6 40.9237 90.6545 9.18413 382.506
160.7 44.9673 56.6975 7.4708 416.463
160.8 45.2774 29.749 5.24968 443.411
160.9 35.3365 12.447 2.70379 460.713
161 4.51512e-12 6.48516 2.63935e-13 466.675
161.1 144.664 12.447 177.296 460.713
161.2 134.723 29.749 174.75 443.411
161.3 135.033 56.6975 172.529 416.463
161.4 139.076 90.6545 170.816 382.506
161.5 144.755 128.296 169.811 344.864
161.6 151.249 165.938 169.724 307.222
161.7 158.179 199.895 170.734 273.265
161.8 165.349 226.843 172.918 246.317
161.9 172.647 244.145 176.144 229.015
162 180 250.107 180 223.053
162.1 7.35319 244.145 3.85599 229.015
162.2 14.651 226.843 7.08222 246.317
162.3 21.8212 199.895 9.26602 273.265
162.4 28.7513 165.938 10.2759 307.222
162.5 35.2449 128.296 10.1886 344.864
162.6 40.9237 90.6545 9.18413 382.506
162.7 44.9673 56.6975 7.4708 416.463
162.8 45.2774 29.749 5.24968 443.411
162.9 35.3365 12.447 2.70379 460.713
163 7.72011e-12 6.48516 4.51285e-13 466.675
163.1 144.664 12.447 177.296 460.713
163.2 134.723 29.749 174.75 443.411
163.3 135.033 56.6975 172.529 416.463
163.4 139.076 90.6545 170.816 382.506
163.5 144.755 128.296 169.811 344.864
163.6 151.249 165.938 169.724 307.222
163.7 158.179 199.895 170.734 273.265
163.8 165.349 226.843 172.918 246.317
163.9 172.647 244.145 176.144 229.015
164 180 250.107 180 223.053
164.1 7.35319 244.145 3.85599 229.015
164.2 14.651 226.843 7.08222 246.317
164.3 21.8212 199.895 9.26602 273.265
164.4 28.7513 165.938 10.2759 307.222
164.5 35.2449 128.296 10.1886 344.864
164.6 40.9237 90.6545 9.18413 382.506
164.7 44.9673 56.6975 7.4708 416.463
164.8 45.2774 29.749 5.24968 443.411
164.9 35.3365 12.447 2.70379 460.713
165 1.09251e-11 6.48516 6.38636e-13 466.675
165.1 144.664 12.447 177.296 460.713
165.2 134.723 29.749 174.75 443.411
165.3 135.033 56.6975 172.529 416.463
165.4 139.076 90.6545 170.816 382.506
165.5 144.755 128.296 169.811 344.864
165.6 151.249 165.938 169.724 307.222
165.7 158.179 199.895 170.734 273.265
165.8 165.349 226.843 172.918 246.317
165.9 172.647 244.145 176.144 229.015
166 6.89159e-13 250.107 3.71611e-13 223.053
166.1 7.35319 244.145 3.85599 229.015
166.2 14.651 226.843 7.08222 246.317
166.3 21.8212 199.895 9.26602 273.265
166.4 28.7513 165.938 10.2759 307.222
166.5 35.2449 128.296 10.1886 344.864
166.6 40.9237 90.6545 9.18413 382.506
166.7 44.9673 56.6975 7.4708 416.463
166.8 45.2774 29.749 5.24968 443.411
166.9 35.3365 12.447 2.70379 460.713
167 180 6.48516 180 466.675
167.1 144.664 12.447 177.296 460.713
167.2 134.723 29.749 174.75 443.411
167.3 135.033 56.6975 172.529 416.463
167.4 139.076 90.6545 170.816 382.506
167.5 144.755 128.296 169.811 344.864
167.6 151.249 165.938 169.724 307.222
167.7 158.179 199.895 170.734 273.265
167.8 165.349 226.843 172.918 246.317
167.9 172.647 244.145 176.144 229.015
168 1.83899e-13 250.107 9.9163e-14 223.053
168.1 7.35319 244.145 3.85599 229.015
168.2 14.651 226.843 7.08222 246.317
168.3 21.8212 199.895 9.26602 273.265
168.4 28.7513 165.938 10.2759 307.222
168.5 35.2449 128.296 10.1886 344.864
168.6 40.9237 90.6545 9.18413 382.506
168.7 44.9673 56.6975 7.4708 416.463
168.8 45.2774 29.749 5.24968 443.411
168.9 35.3365 12.447 2.70379 460.713
169 4.35974e-13 6.48516 2.54852e-14 466.675
169.1 144.664 12.447 177.296 460.713
169.2 134.723 29.749 174.75 443.411
169.3 135.033 56.6975 172.529 416.463
169.4 139.076 90.6545 170.816 382.506
169.5 144.755 128.296 169.811 344.864
169.6 151.249 165.938 169.724 307.222
169.7 158.179 199.895 170.734 273.265
169.8 165.349 226.843 172.918 246.317
169.9 172.647 244.145 176.144 229.015
170 180 250.107 180 223.053
170.1 7.35319 244.145 3.85599 229.015
170.2 14.651 226.843 7.08222 246.317
170.3 21.8212 199.895 9.26602 273.265
170.4 28.7513 165.938 10.2759 307.222
170.5 35.2449 128.296 10.1886 344.864
170.6 40.9237 90.6545 9.18413 382.506
170.7 44.9673 56.6975 7.4708 416.463
170.8 45.2774 29.749 5.24968 443.411
170.9 35.3365 12.447 2.70379 460.713
171 3.64096e-12 6.48516 2.12836e-13 466.675
171.1 144.664 12.447 177.296 460.713
171.2 134.723 29.749 174.75 443.411
171.3 135.033 56.6975 172.529 416.463
171.4 139.076 90.6545 170.816 382.506
171.5 144.755 128.296 169.811 344.864
171.6 151.249 165.938 169.724 307.222
171.7 158.179 199.895 170.734 273.265
171.8 165.349 226.843 172.918 246.317
171.9 172.647 244.145 176.144 229.015
172 180 250.107 180 223.053
172.1 7.35319 244.145 3.85599 229.015
172.2 14.651 226.843 7.08222 246.317
172.3 21.8212 199.895 9.26602 273.265
172.4 28.7513 165.938 10.2759 307.222
172.5 35.2449 128.296 10.1886 344.864
172.6 40.9237 90.6545 9.18413 382.506
172.7 44.9673 56.6975 7.4708 416.463
172.8 45.2774 29.749 5.24968 443.411
172.9 35.3365 12.447 2.70379 460.713
173 6.84596e-12 6.48516 4.00186e-13 466.675
173.1 144.664 12.447 177.296 460.713
173.2 134.723 29.749 174.75 443.411
173.3 135.033 56.6975 172.529 416.463
173.4 139.076 90.6545 170.816 382.506
173.5 144.755 128.296 169.811 344.864
173.6 151.249 165.938 169.724 307.222
173.7 158.179 199.895 170.734 273.265
173.8 165.349 226.843 172.918 246.317
173.9 172.647 244.145 176.144 229.015
174 180 250.107 180 223.053
174.1 7.35319 244.145 3.85599 229.015
174.2 14.651 226.843 7.08222 246.317
174.3 21.8212 199.895 9.26602 273.265
174.4 28.7513 165.938 10.2759 307.222
174.5 35.2449 128.296 10.1886 344.864
174.6 40.9237 90.6545 9.18413 382.506
174.7 44.9673 56.6975 7.4708 416.463
174.8 45.2774 29.749 5.24968 443.411
174.9 35.3365 12.447 2.70379 460.713
175 1.00509e-11 6.48516 5.87536e-13 466.675
175.1 144.664 12.447 177.296 460.713
175.2 134.723 29.749 174.75 443.411
175.3 135.033 56.6975 172.529 416.463
175.4 139.076 90.6545 170.816 382.506
175.5 144.755 128.296 169.811 344.864
175.6 151.249 165.938 169.724 307.222
175.7 158.179 199.895 170.734 273.265
175.8 165.349 226.843 172.918 246.317
175.9 172.647 244.145 176.144 229.015
176 180 250.107 180 223.053
176.1 7.35319 244.145 3.85599 229.015
176.2 14.651 226.843 7.08222 246.317
176.3 21.8212 199.895 9.26602 273.265
176.4 28.7513 165.938 10.2759 307.222
176.5 35.2449 128.296 10.1886 344.864
176.6 40.9237 90.6545 9.18413 382.506
176.7 44.9673 56.6975 7.4708 416.463
176.8 45.2774 29.749 5.24968 443.411
176.9 35.3365 12.447 2.70379 460.713
177 180 6.48516 180 466.675
177.1 144.664 12.447 177.296 460.713
177.2 134.723 29.749 174.75 443.411
177.3 135.033 56.6975 172.529 416.463
177.4 139.076 90.6545 170.816 382.506
177.5 144.755 128.296 169.811 344.864
177.6 151.249 165.938 169.724 307.222
177.7 158.179 199.895 170.734 273.265
177.8 165.349 226.843 172.918 246.317
177.9 172.647 244.145 176.144 229.015
178 3.21708e-13 250.107 1.73473e-13 223.053
178.1 7.35319 244.145 3.85599 229.015
178.2 14.651 226.843 7.08222 246.317
178.3 21.8212 199.895 9.26602 273.265
178.4 28.7513 165.938 10.2759 307.222
178.5 35.2449 128.296 10.1886 344.864
178.6 40.9237 90.6545 9.18413 382.506
178.7 44.9673 56.6975 7.4708 416.463
178.8 45.2774 29.749 5.24968 443.411
178.9 35.3365 12.447 2.70379 460.713
179 180 6.48516 180 466.675
179.1 144.664 12.447 177.296 460.713
179.2 134.723 29.749 174.75 443.411
179.3 135.033 56.6975 172.529 416.463
179.4 139.076 90.6545 170.816 382.506
179.5 144.755 128.296 169.811 344.864
179.6 151.249 165.938 169.724 307.222
179.7 158.179 199.895 170.734 273.265
179.8 165.349 226.843 172.918 246.317
179.9 172.647 244.145 176.144 229.015
180 180 250.107 180 223.053
